Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,DwellTime,EchoTime,EffectiveEchoSpacing,FieldmapKey00,FieldmapKey01,FlipAngle,IntendedForKey00,IntendedForKey01,IntendedForKey02,IntendedForKey03,IntendedForKey04,IntendedForKey05,IntendedForKey06,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,,datatype-anat_suffix-T1w__15,datatype-anat_suffix-T1w,15,1,21.0,320.0,320.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__16,datatype-anat_suffix-T1w,16,1,20.0,320.0,320.0,1.2e-05,0.003,,,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-fmap_fmap-magnitude1_suffix-magnitude1__1,datatype-fmap_fmap-magnitude1_suffix-magnitude1,1,308,64.0,64.0,42.0,3e-05,0.003,,,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude1_suffix-magnitude1__2,datatype-fmap_fmap-magnitude1_suffix-magnitude1,2,27,64.0,64.0,42.0,3e-05,0.003,,,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,False,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude1_suffix-magnitude1__3,datatype-fmap_fmap-magnitude1_suffix-magnitude1,3,5,64.0,64.0,42.0,3e-05,0.003,,,,90.0,,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__1,datatype-fmap_fmap-magnitude2_suffix-magnitude2,1,308,64.0,64.0,42.0,3e-05,0.008,,,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__2,datatype-fmap_fmap-magnitude2_suffix-magnitude2,2,27,64.0,64.0,42.0,3e-05,0.008,,,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,False,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__3,datatype-fmap_fmap-magnitude2_suffix-magnitude2,3,5,64.0,64.0,42.0,3e-05,0.008,,,,90.0,,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-phasediff_suffix-phasediff__1,datatype-fmap_fmap-phasediff_suffix-phasediff,1,308,64.0,64.0,42.0,3e-05,0.008,,,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-phasediff_suffix-phasediff__2,datatype-fmap_fmap-phasediff_suffix-phasediff,2,27,64.0,64.0,42.0,3e-05,0.008,,,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,False,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-phasediff_suffix-phasediff__3,datatype-fmap_fmap-phasediff_suffix-phasediff,3,5,64.0,64.0,42.0,3e-05,0.008,,,,90.0,,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-func_run-1_suffix-bold_task-peer__1,datatype-func_run-1_suffix-bold_task-peer,1,1122,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__2,datatype-func_run-1_suffix-bold_task-peer,2,643,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__3,datatype-func_run-1_suffix-bold_task-peer,3,143,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__4,datatype-func_run-1_suffix-bold_task-peer,4,24,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,135.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__5,datatype-func_run-1_suffix-bold_task-peer,5,13,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__6,datatype-func_run-1_suffix-bold_task-peer,6,9,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__7,datatype-func_run-1_suffix-bold_task-peer,7,8,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__8,datatype-func_run-1_suffix-bold_task-peer,8,5,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__9,datatype-func_run-1_suffix-bold_task-peer,9,3,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__10,datatype-func_run-1_suffix-bold_task-peer,10,2,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__11,datatype-func_run-1_suffix-bold_task-peer,11,2,84.0,84.0,60.0,3e-06,0.036,0.00071,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,True,,1.0,i,0.8,0.059,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__12,datatype-func_run-1_suffix-bold_task-peer,12,2,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__13,datatype-func_run-1_suffix-bold_task-peer,13,1,84.0,84.0,60.0,3e-06,0.036,0.00071,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,i,0.8,0.059,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__14,datatype-func_run-1_suffix-bold_task-peer,14,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__15,datatype-func_run-1_suffix-bold_task-peer,15,1,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,916,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__2,datatype-func_run-1_suffix-bold_task-rest,2,706,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__3,datatype-func_run-1_suffix-bold_task-rest,3,153,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__4,datatype-func_run-1_suffix-bold_task-rest,4,23,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,370.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__5,datatype-func_run-1_suffix-bold_task-rest,5,11,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__6,datatype-func_run-1_suffix-bold_task-rest,6,11,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__7,datatype-func_run-1_suffix-bold_task-rest,7,8,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__8,datatype-func_run-1_suffix-bold_task-rest,8,6,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__9,datatype-func_run-1_suffix-bold_task-rest,9,3,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__10,datatype-func_run-1_suffix-bold_task-rest,10,2,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__11,datatype-func_run-1_suffix-bold_task-rest,11,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,252.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__12,datatype-func_run-1_suffix-bold_task-rest,12,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,374.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__13,datatype-func_run-1_suffix-bold_task-rest,13,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,303.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__14,datatype-func_run-1_suffix-bold_task-rest,14,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__15,datatype-func_run-1_suffix-bold_task-rest,15,1,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__1,datatype-func_run-2_suffix-bold_task-peer,1,765,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__2,datatype-func_run-2_suffix-bold_task-peer,2,307,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__3,datatype-func_run-2_suffix-bold_task-peer,3,24,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,135.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__4,datatype-func_run-2_suffix-bold_task-peer,4,22,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__5,datatype-func_run-2_suffix-bold_task-peer,5,6,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__6,datatype-func_run-2_suffix-bold_task-peer,6,6,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__7,datatype-func_run-2_suffix-bold_task-peer,7,5,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__8,datatype-func_run-2_suffix-bold_task-peer,8,2,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__9,datatype-func_run-2_suffix-bold_task-peer,9,2,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__10,datatype-func_run-2_suffix-bold_task-peer,10,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,134.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__11,datatype-func_run-2_suffix-bold_task-peer,11,1,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__1,datatype-func_run-2_suffix-bold_task-rest,1,879,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__2,datatype-func_run-2_suffix-bold_task-rest,2,694,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__3,datatype-func_run-2_suffix-bold_task-rest,3,146,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__4,datatype-func_run-2_suffix-bold_task-rest,4,23,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,370.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__5,datatype-func_run-2_suffix-bold_task-rest,5,8,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__6,datatype-func_run-2_suffix-bold_task-rest,6,8,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__7,datatype-func_run-2_suffix-bold_task-rest,7,7,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__8,datatype-func_run-2_suffix-bold_task-rest,8,6,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__9,datatype-func_run-2_suffix-bold_task-rest,9,3,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__10,datatype-func_run-2_suffix-bold_task-rest,10,2,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__11,datatype-func_run-2_suffix-bold_task-rest,11,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,263.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__12,datatype-func_run-2_suffix-bold_task-rest,12,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,294.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__13,datatype-func_run-2_suffix-bold_task-rest,13,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__1,datatype-func_run-3_suffix-bold_task-peer,1,1013,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__2,datatype-func_run-3_suffix-bold_task-peer,2,612,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__3,datatype-func_run-3_suffix-bold_task-peer,3,139,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__4,datatype-func_run-3_suffix-bold_task-peer,4,22,90.0,90.0,66.0,2e-06,0.03,0.0005,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,52.0,,,,,,,,6.0,66,135.0,True,,1.0,j-,0.8,0.045,2.4,2.4,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__5,datatype-func_run-3_suffix-bold_task-peer,5,10,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__6,datatype-func_run-3_suffix-bold_task-peer,6,7,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__7,datatype-func_run-3_suffix-bold_task-peer,7,6,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__8,datatype-func_run-3_suffix-bold_task-peer,8,4,84.0,84.0,60.0,3e-06,0.03,0.00058,,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__9,datatype-func_run-3_suffix-bold_task-peer,9,2,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__10,datatype-func_run-3_suffix-bold_task-peer,10,2,84.0,84.0,60.0,3e-06,0.03,0.00059,,,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__11,datatype-func_run-3_suffix-bold_task-peer,11,1,84.0,84.0,60.0,3e-06,0.03,0.00059,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.049,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__12,datatype-func_run-3_suffix-bold_task-peer,12,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.048,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__13,datatype-func_run-3_suffix-bold_task-peer,13,1,84.0,84.0,60.0,3e-06,0.03,0.00058,acquisition-fMRI_datatype-fmap_direction-AP_fmap-epi_suffix-epi,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,31.0,,,,,,,,6.0,60,135.0,True,,1.0,i,0.8,0.048,2.429,2.429,2.4
